12322637,3.92
12311679,6.49
12309746,2.7
12313910,5.51
12320663,4.41
12320789,7.37
12306410,6.25
12311034,4.55
12319378,5.67
12324079,5.77
12312536,7.16
12315787,6.11
12313680,3.18
12308953,5.04
12320517,5.76
12324761,5.36
12326445,7.16
12317216,3.75
12318028,7.4
12313482,4.99
12306174,4.25
12312295,5.79
12308171,6.53
12319899,4.01
12309304,4.11
12314260,8.16
12313005,6.1
12319489,4.6
12316202,7
12313177,4.23
12324585,6.7
12322865,7.32
12316725,7.11
12317580,6.41
12323736,3.51
12313715,5.05
12310493,8.78
12306165,5.73
12317207,2.49
12311501,5.47
12313639,5.33
12314730,5.64
12314771,2.99
12322787,7.62
12309471,7.01
12311262,9.1
12318864,4.34
12320387,4.44
12305989,2.52
12310235,8.34
12326036,6.48
12312894,5.29
12305056,3.4
12309837,4.62
12304413,6.62
12316422,4.58
12308049,5.81
12318071,5.18
12301542,5.79
12310848,4.81
12311739,5.82
12321132,8.18
12309814,8.53
12318743,6.89
12317459,6.15
12311921,5.84
12323315,6.39
12313464,8.19
12322636,1.68
12324849,5.29
12308159,2.93
12317082,9.11
12325390,3.15
12314585,4.65
12314792,3.07
12314684,7.58
12310955,3.96
12317027,2.92
12310470,6.11
12313656,3.96
12316627,5.1
12310189,4.81
12318829,2.51
12310135,5.56
12324646,7.16
12325029,6.07
12314555,7.47
12317379,7.85
12301511,6.97
12306433,7.29
12310615,7.75
12309833,3.19
12315707,4.23
12309702,6.45
12312604,5.59
12314984,4.61
12314085,5.79
12305962,6.21
12305542,7.78
12316348,4.58
12317238,6.85
12303443,9.03
12325044,3.52
12323695,5.52
12317966,8.86
12323263,4.78
12325889,5.19
12316789,5.27
12317749,3.18
12315511,5.26
12319888,7.38
12320829,5.22
12323020,5.55
12303688,4.12
12323434,7.88
12307807,5.67
12307953,5.38
12306655,3.97
12314197,9.48
12321123,8.92
12310294,7.32
12313359,5.71
12306878,5.75
12314478,4.1
12313062,3.88
12321808,5.55
12311718,7.88
12317679,7.34
12319140,4.6
12317637,2.85
12313658,7.79
12314980,8.03
12316843,7.51
12319408,9.32
12322094,5.32
12314610,4.26
12315249,4.67
12311551,6.44
12318095,3.95
12307471,7.73
12326937,2.23
12306153,7.38
12325201,4.27
12306134,5.03
12324530,5.25
12313553,6.01
12308317,6.49
12320293,7.93
12324360,5.16
12323356,4.71
12316860,4.85
12322113,2.73
12316370,4.78
12303651,2.23
12309642,9.32
12316429,2.64
12310084,8.66
12309720,5.1
12307060,5.53
12321786,5.71
12318171,7.48
12323358,8.7
12314444,7.75
12311018,6.82
12311100,3.92
12317479,2.62
12313844,5.36
12307262,7.95
12317728,7.86
12320015,8.38
12323599,6.56
12312872,4.15
12314629,6.3
12320335,7.32
12317715,7.75
12302583,5.03
12305355,5.92
12313965,4.41
12319494,5.67
12322014,6.47
12312640,7.27
12325820,2.1
12314690,8.04
12323677,3.07
12324224,5.38
12311151,8.55
12320482,4.6
12307452,6.53
12321351,4.59
12326149,6.41
12306142,7.1
12322982,8.16
12322068,1.93
12310063,5.85
12306002,6.11
12318627,8.66
12316443,7.33
12310268,7.38
12322767,7.6
12323765,6.48
12321227,4.32
12313461,7.45
12319394,5.37
12323227,7.07
12307530,5.58
12323277,6.73
12323341,8.05
12317270,8.97
12324519,7.38
12305320,5.63
12311529,4.51
12311882,6.29
12308573,6.51
12318069,5.85
12315821,7.97
12319093,3.88
12312615,5.79
12321900,6.92
12322216,3.12
12326532,6.74
12319490,5.84
12316466,5.55
12323209,7.48
12312607,7.56
12320043,1.41
12312459,6.76
12308576,5.53
12305812,9.55
12322136,8.84
12323395,7.19
12317223,6.79
12313605,4.93
12319617,4.9
12313285,3.79
12313316,6.37
12316133,5
12304465,7.7
12324153,6.71
12317390,5.73
12318801,4.85
12318248,6.62
12309946,4.69
12312433,6.14
12313640,5.89
12310692,2.93
12308455,5.67
12321502,6.92
12324061,5.67
12316739,7.63
12314474,7.03
12316544,6.47
12313478,7.37
12322371,4.58
12312303,7.93
12318210,7.27
12305252,8.85
12315646,5.45
12313984,5.96
12304236,5.59
12304527,4.68
12306257,5.19
12326660,0.38
12315082,8.63
12320371,7.32
12323609,6.37
12316979,5.27
12316829,6.55
12310443,6.85
12308804,5.37
12317628,8.04
12310242,5.15
12326919,2.08
12314960,4.22
12313356,5.82
12309863,7.05
12324720,6.25
12322692,5.48
12312699,3.92
12318498,5.66
12302963,2.52
12326230,1.59
12313942,6.25
12321202,8.19
12312987,6.99
12325531,4.07
12322453,4.78
12319357,6.9
12311341,9.25
12321001,5
12321117,7.25
12323041,8.64
12314625,5.86
12316351,4.71
12306035,7.73
12320629,5.26
12320858,6.83
12313120,3.22
12320459,7.79
12315438,3.24
12318340,2.86
12324594,5.79
12314298,6.64
12321651,7.79
12315867,7.59
12316600,6.15
12309325,3.31
12310442,2.3
12319933,8.68
12311447,7.81
12312543,7.01
12304490,7.73
12309956,3.86
12316867,4.74
12306789,4.32
12323707,4.77
12321135,4.73
12315765,4.07
12314668,5.77
12310528,6.88
12313010,4.81
12324014,5.95
12312904,6.59
12318051,4.11
12323508,7.92
12305906,4.37
12322664,5.82
12315295,6.81
12310223,5.41
12318042,7.15
12316233,6.97
12315827,7.18
12322167,5.63
12314281,4.84
12309381,6.56
12312404,5.73
12319252,7.77
12308264,7.51
12303940,5.15
12314948,8.79
12315055,5.01
12321685,5.42
12312116,5.3
12323289,6.56
12318840,6.92
12306001,5.6
12310851,5.67
12321084,2.66
12315049,7.64
12312274,3.44
12317926,5.23
12321277,7.14
12309728,4.7
12320008,2.51
12313909,4.25
12306546,7.14
12309737,5.74
12321028,5.53
12317733,5.73
12322424,6.29
12306974,6.71
12323591,6.47
12313569,7.89
12326357,5.29
12317582,6.05
12307735,7.86
12307081,5.63
12319047,6.93
12308660,7.42
12322607,5.96
12301464,7.05
12306658,9.08
12311421,8.26
12304893,7.97
12310908,9.07
12310907,7.77
12320875,1.85
12326121,7.32
12304930,4.93
12315939,4.12
12304744,6.07
12318970,3.95
12301923,3.48
12303308,5.36
12307195,5
12311927,8.27
12314548,6.16
12306775,8.01
12315870,4.59
12309825,7.75
12309595,3.94
12314695,5.73
12307239,3.88
12308250,6.69
12304968,6.68
12314626,6.89
12324131,7.19
12324412,4.44
12318676,8.4
12300191,5.99
12306151,8.11
12308550,4.47
12325809,5.82
12311166,5.05
12305420,7.79
12300553,4.11
12311105,7.9
12310664,6.82
12303376,7.68
12309458,5.12
12314340,5.05
12318407,3.66
12312527,7.03
12300618,4.82
12323521,5.52
12305890,2.77
12318107,6.6
12300838,6.96
12325617,8.32
12310937,4.7
12324632,7.1
12305324,5.44
12301162,8.53
12303754,4.27
12325218,3.32
12301204,5.78
12310230,4.46
12307102,8.56
12311428,4.9
12307770,6.73
12323924,6.84
12307143,8.42
12311600,2.34
12314002,6.17
12314675,4.67
12310270,5.74
12310032,8
12310823,4.42
12302966,6.73
12306949,7.27
12321781,5.86
12311693,2.32
12304534,7.78
12307588,5.73
12320832,7.96
12325313,4.1
12313433,6.47
12313580,7.68
12314973,4.59
12310210,7.88
12321611,6
12304084,6.11
12301343,7.51
12304485,5.41
12313203,8.42
12312809,3.9
12326630,6.9
12317846,9.36
12312165,7.55
12311409,7.79
12308392,2.4
12309339,2.51
12319413,4.33
12311908,5.27
12301150,6.75
12315063,8.14
12314896,7.97
12313065,5.84
12309760,5.9
12324825,6.9
12317586,7.19
12322221,4.44
12317967,2.28
12310508,5.51
12323532,4.11
12316425,8.29
12318150,8.64
12318909,7.86
12323547,6.35
12315216,5.27
12320275,5.3
12320901,6.55
12310153,7.93
12310806,2.99
12319862,6.44
12301557,8.59
12322493,4.37
12312953,6.85
12320983,4.22
12303289,4.47
12315089,6.23
12313021,4.85
12322976,5.27
12303939,7.51
12306458,5.08
12318870,6.79
12324892,8.36
12315484,5.7
12315099,3.22
12303735,4.82
12310309,6.62
12325423,3.79
12301538,8.27
12324237,4.97
12311605,9.27
12312019,6.11
12316162,6.11
12320005,7.48
12308045,4.16
12303196,3.67
12310213,6.34
12316238,6.82
12306642,8
12303503,4.26
12313627,2.81
12315073,6.16
12326222,5.12
12319816,4.38
12319070,6
12317528,6.27
12317820,5.23
12305929,9.51
12310681,8.04
12306328,5.92
12323999,6.68
12316787,7.38
12311714,5.44
12309744,6.52
12301590,5.45
12308835,5.9
12304270,8.93
12311520,5.81
12306640,8.18
12307760,7.75
12301663,7.52
12323243,7.33
12311075,4.92
12313570,4.77
12323328,7.55
12303165,5.13
12318527,4.81
12300709,8.16
12307594,5.84
12323531,7.4
12314373,7.07
12300551,7.04
12322431,0
12323871,4.3
12315071,7.52
12319259,6.9
12302344,3.75
12316575,5.79
12318644,8.53
12321891,5.22
12319363,4.48
12312525,3.55
12312442,6.18
12308023,3.95
12308454,2.13
12317587,8.54
12319983,4.38
12310296,6.7
12306615,6.08
12304807,6.68
12303712,4.59
12307750,5.34
12317476,3.8
12307875,7.7
12307431,3.01
12312160,3.68
12311521,6.08
12320838,4.95
12317542,6.19
12310644,7.07
12303907,4.25
12310709,3.27
12302557,5.09
12300633,6.38
12319957,4.33
12313977,3.86
12326581,8.66
12310636,8.32
12324288,5.45
12314108,3.73
12300831,6.17
12323546,6.53
12320596,0.65
12302213,1.56
12307196,7.14
12309994,7.21
12311164,6.21
12317751,5.37
12303613,7.21
12308486,4.14
12317242,6.6
12320148,8.55
12323073,7.14
12308797,6.5
12304769,2.04
12311363,7.81
12315264,3.36
12318459,8.07
12300520,5.75
12304701,5.56
12305451,4
12306102,3.26
12307155,8.26
12308109,4.62
12308110,4.74
12308479,6.85
12310266,5.85
12316950,6.73
12322565,5.79
12322632,3.33
12302245,4.07
12318144,3.73
12303842,8.51
12307573,7.26
12309691,6.32
12304475,3.66
12311244,5.93
12304652,8.7
12309694,6.55
12315100,3.12
12307438,6.32
12309675,3.82
12315385,7.25
12325752,6.27
12308157,4.6
12313565,4.32
12313494,7.25
12313314,9.07
12301364,6.86
12300572,4.08
12322357,8.03
12303723,5.52
12313256,5.79
12315035,7.03
12304386,4.22
12308064,4.95
12308774,6.36
12311213,4.79
12324974,6.99
12304323,5.33
12304791,4.22
12311330,7.48
12313096,6.53
12305863,8.05
12314227,4.99
12303840,7.48
12319732,1.7
12306566,7.63
12309734,2.62
12314553,5.67
12317510,7.93
12324568,4.68
12324878,6.38
12325336,1.75
12326303,5.38
12324143,6.01
12307106,6.34
12314440,8.52
12303596,2.06
12323095,4.45
12309655,6.18
12322241,7.36
12315293,5.66
12317583,2.01
12308125,5.56
12310876,4.27
12316690,2.6
12324441,6.56
12317983,5.01
12325990,4.07
12314199,6.93
12307615,6.3
12319124,7.04
12305360,5.26
12306714,5.01
12312119,5.73
12301344,7.36
12308209,4.56
12321774,8.68
12322929,3.38
12326062,7.01
12319097,7.12
12310320,7
12321754,4.1
12324062,5.63
12303957,5.84
12306647,6.84
12314050,5.48
12316454,4.36
12309957,6.29
12310531,4.22
12314868,6.12
12318699,4.81
12326500,8
12326687,6.18
12319562,7.29
12321805,6.73
12311835,5.38
12305722,4.7
12311592,6.73
12318186,5.32
12321045,8.9
12314920,2.55
12327215,3.08
12308069,8
12305160,5.85
12311310,6.37
12314833,4.34
12305701,3.92
12314544,3.19
12314279,4.04
12319973,4.86
12311088,5.14
12312013,7.41
12321441,3.54
12319658,7.67
12316297,6.27
12318383,5.41
12313581,8.93
12306807,6.79
12325354,5.12
12320999,6.14
12311475,5.3
12313551,6.64
12311740,4.62
12319715,3.82
12300419,6.85
12311307,8.16
12320451,6.53
12315358,5.58
12307076,7.97
12306888,6.36
12316607,5.22
12308561,8.21
12315485,3.99
12316709,5.88
12319523,5.49
12322207,6.15
12307426,8.52
12316214,5.12
12305660,8.58
12319308,3.15
12316342,8.3
12326768,3.7
12324327,9.1
12315559,7.97
12323350,6.08
12311145,3.78
12319177,4.58
12308943,6.6
12308580,5.64
12315413,8.68
12315817,6.45
12319077,5.94
12324413,5.96
12308188,5.53
12307572,4.37
12306929,5.63
12310802,8.1
12324811,5.42
12300697,5.04
12307312,7.01
12301713,7.21
12304450,8.19
12304687,3.92
12305283,5.68
12305972,8.45
12308097,8.55
12309249,7.03
12310190,6.18
12310434,4.7
12313564,6.05
12313590,7.12
12314669,5.81
12317187,3.53
12318504,6.77
12319810,8.92
12323720,5.44
12320585,8.29
12305733,5.93
12304079,5.68
12316891,6.92
12306521,7.48
12307542,6.78
12307616,8.04
12310521,5.42
12317564,6.7
12325248,4.51
12316562,7.3
12309978,5.55
12326241,5.64
12306484,4.48
12321104,6.51
12307229,6.49
12314013,4.23
12324739,4.07
12322302,6.85
12305142,7.44
12304428,7.36
12313948,5.27
12314187,5.27
12303961,6.82
12303765,4.78
12311865,6.56
12316243,2.96
12303390,8.88
12305995,4.3
12307320,8.55
12307796,3.89
12309017,8.32
12310345,6.26
12310926,6.81
12320602,8.73
12322625,3.43
12324027,4.27
12322299,7.73
12318951,4.4
12317744,8.83
12314947,7.15
12306091,5.93
12311291,6.14
12325948,5.05
12314455,3.37
12302253,7.71
12301289,7.48
12301452,5.05
12303893,6
12308974,7.7
12312262,2.9
12315154,7.01
12317692,4.14
12318935,6.37
12320938,5.58
12312951,8.64
12300724,6.41
12306214,7.65
12310640,6.42
12313853,6.71
12314482,5.49
12322343,5.22
12323240,8.18
12318927,5.78
12303102,8.19
12300472,5.45
12301746,6.48
12310333,5.85
12314255,5.19
12324267,7.48
12304331,3.82
12310420,5.26
12313199,3.7
12314574,7.34
12311070,4.85
12322255,3.55
12313956,4.47
12313158,7.8
12300779,6.78
12309127,5.3
12317212,5.78
12305403,8.08
12304440,6.15
12313111,6.14
12323296,1.22
12300998,4.25
12303861,7.22
12310929,6.74
12310174,7.29
12310730,6.67
12314581,4.41
12311748,4.4
12320018,5.26
12313095,8.34
12313798,3.73
12304854,5.6
12317788,6.77
12308628,7.78
12300924,4.75
12325726,3.9
12310325,5.05
12304349,6.36
12321393,4.85
12314057,5.9
12305316,4.93
12303852,4.21
12310509,4.81
12303788,4.46
12316393,5.78
12302199,6.7
12303820,5.81
12312346,3.17
12300492,6.29
12301279,5.71
12310950,5.97
12305876,5.95
12304237,1.55
12303350,4.52
12318976,5.3
12312767,6.73
12317088,6.16
12322931,6.89
12301076,7.05
12317209,3.6
12304294,5.89
12316670,3.79
12319563,6.38
12326749,7.2
12309093,8.49
12312080,2.45
12326348,5
12317275,3.84
12316893,8.15
12309060,4.99
12314212,3.95
12308306,8.27
12315820,4.95
12324448,9.55
12307444,9.19
12324778,4.59
12305613,8.04
12323839,6.62
12312420,5
12310107,6.63
12310831,6.33
12301349,6.15
12308518,3.4
12312491,6.37
12314163,3.62
12307369,5.15
12307828,5.75
12310625,7.73
12309043,5.34
12324052,6.3
12319768,4.66
12313654,5
12319743,6.34
12311769,7.42
12316438,8.74
12300723,6.32
12303348,6.11
12303953,7.88
12310766,7.68
12312436,1.17
12316120,3.1
12323505,4.82
12325943,6.68
12323008,8.55
12307645,8.29
12300899,4.64
12318785,3.95
12313089,6.69
12303522,7.04
12323501,8.88
12306365,7.75
12310773,5.22
12313520,6.75
12317286,5.82
12307738,6.34
12310801,3.7
12313593,4.27
12324789,6.96
12316868,7.49
12326876,4
12306043,7.85
12326117,6.9
12313560,5.47
12307177,6.78
12307906,6.96
12304017,5.67
12306822,5.52
12304995,8.49
12308358,6.4
12314754,3.96
12303191,5.07
12309582,5.14
12309935,7.42
12309159,2.88
12304524,5.74
12320639,5.58
12308680,5.33
12320790,4.64
12306074,5.84
12303734,5.3
12318457,6.66
12318812,7.33
12304351,7.41
12305932,7.11
12323050,7.84
12313644,7.35
12313940,5.68
12314451,5.53
12321409,8.05
12306541,7.86
12315552,7.95
12306628,5.89
12321422,5.63
12317750,5.97
12306110,7.21
12309648,6.07
12310762,3.37
12307899,8.04
12320190,3.99
12306393,2.9
12305093,8.23
12303463,7.52
12310370,6.55
12300805,5.82
12306926,2.97
12301302,7.12
12321958,4.03
12303870,4.3
12324926,5
12307676,5.32
12312260,3.44
12307332,7.53
12306067,7.97
12304050,4.89
12306638,7.73
12306490,6.9
12312860,7.55
12314757,5.99
12314208,8.19
12316226,4.77
12316702,6.26
12309719,6.12
12321185,6.51
12317035,2.6
12318684,6.67
12305842,4.67
12313822,4.03
12301232,4.1
12306508,7.97
12325942,5.37
12305912,7.88
12321859,6.33
12318436,5.96
12314335,5.86
12306352,1.23
12315010,5.81
12312018,5.14
12312843,5.21
12321734,7.03
12300396,7.82
12303959,7.75
12306358,6.48
12319854,5.33
12311287,4.88
12325978,2.83
12317981,5.23
12324606,1.5
12311845,5.1
12321568,3.08
12321124,7.95
12304829,8.15
12313596,6.68
12310500,7.95
12323708,4.55
12321178,5
12301810,6.85
12308618,5.79
12303988,8.04
12309630,5.05
12309783,7.93
12314191,8.26
12319612,3.36
12320294,4.88
12322782,6.6
12316655,2.9
12309916,6.58
12325346,6.45
12321583,3.49
12304004,8.62
12304140,6.03
12320768,6.96
12315783,4
12302990,8.56
12303264,4.75
12303915,3.44
12304033,5.47
12308108,7.11
12310749,4.79
12312082,4.41
12314044,7.22
12315425,5.53
12318547,3.74
12318858,6.26
12318896,4.48
12320568,5.27
12322208,3.93
12324678,8.47
12325816,8.01
12326440,8.56
12310856,4.82
12317193,5.25
12308112,5.67
12306682,7.33
12309911,2.39
12309202,4.19
12325749,4.96
12301704,8.93
12304908,3.6
12307595,7.37
12311879,7.05
12309982,8.73
12312238,1.96
12300316,8.75
12315604,7.04
12318533,6.97
12320030,6.37
12307591,5.1
12311742,2.19
12316842,7.1
12311157,4.12
12306632,8.14
12309308,7.18
12306347,7.48
12308136,7.44
12308584,5.85
12317676,5.27
12319291,6.74
12325432,7.17
12315416,6.49
12312444,5.48
12307880,7.37
12318289,6.51
12324928,6.53
12303801,8.6
12305872,6.18
12315185,8.11
12309766,8.19
12318268,5.63
12301362,4.48
12326743,8.1
12315492,5.74
12310788,4.11
12308847,6
12323385,2.53
12312381,4.15
12311532,6.19
12326134,7.68
12317261,5.71
12311931,5.96
12320113,5.93
12325488,7.52
12307385,8.15
12312916,6.77
12313452,2.37
12301274,7.08
12310098,6.16
12314206,5.92
12316954,4.44
12303758,5
12325773,3.56
12316134,7.26
12324610,7.93
12314438,3.12
12326830,8.48
12310115,5.55
12310307,2.59
12312630,3.66
12316716,4.05
12318994,4.96
12321169,5.47
12321467,7.75
12315173,4.22
12315581,4.6
12324881,7.79
12304067,8.62
12310258,4.49
12315013,7.78
12307149,6.8
12315466,7
12325290,6.01
12305496,8.03
12318053,3.63
12304569,6.96
12316737,6.25
12300923,7.82
12319369,4.66
12303634,0
12305077,0.98
12314092,3.73
12321703,3.55
12318368,4.38
12315349,3.71
12318182,6.79
12301572,5.23
12318704,4
12318275,3.97
12310497,7.4
12324536,5.52
12305966,5.64
12309038,3.49
12309883,7.04
12312878,5.95
12323257,4.75
12318262,5.36
12300738,4.42
12315126,5.78
12319844,3.08
12311595,7.45
12314543,6.29
12325131,7.75
12319505,6.78
12304199,7.05
12312304,7.37
12307039,6.44
12313726,3.56
12309788,5.01
12318464,7.92
12320597,5.41
12314119,5.01
12303398,6.1
12303375,7.3
12301133,5.99
12310880,4.99
12322763,5.42
12314545,4.19
12301734,7.06
12316182,4.89
12307609,8.34
12310219,7.37
12312358,5.51
12321145,6.45
12308291,7.1
12322780,6.21
12326786,9.07
12315050,6.25
12315094,6.32
12306913,7.44
12323093,3.95
12322446,5.33
12323018,5.84
12310866,8.21
12306841,3.45
12309584,4.82
12304880,7.49
12306759,5.21
12312039,6.33
12317639,3.47
12303908,8.41
12313823,6.3
12308729,7.51
12325715,7.59
12303365,8.15
12321705,1.63
12308304,3.89
12310934,4.9
12316052,7.25
12316079,7.3
12303332,6.51
12323230,8.89
12305264,6.65
12313061,4.82
12304126,4.89
12326195,8.7
12314934,7.4
12301140,6.77
12308331,6.1
12325610,8.4
12319353,4.93
12324523,5.92
12310767,7.51
12310391,5.66
12312814,4.14
12311917,6.79
12314439,7.56
12314817,6.82
12325110,5.14
12320485,6.3
12326851,5.4
12324048,0.21
12321551,5.23
12319335,6.9
12314145,3.63
12316772,3.38
12309710,5.86
12307300,7.89
12323075,7.93
12311098,5.15
12312879,6.77
12310758,6.81
12301716,5.98
12303427,2.7
12305080,3.51
12307095,7.05
12310574,7.68
12310817,6
12326669,4.26
12310422,8.26
12309426,6.6
12311673,6.21
12324692,4.92
12301368,8.88
12306607,7.74
12311122,7.47
12312596,6.25
12320862,6.49
12322195,8.04
12316426,8.14
12307789,6.35
12314082,5.18
12311971,6.33
12312236,5.01
12317693,8.74
12322717,5.49
12308789,4.04
12325600,3.72
12318272,4.82
12320660,6.62
12325272,5.52
12322598,5.53
12303454,4.05
12316696,5.32
12313451,6.36
12322576,7.88
12319717,7.23
12321436,5.93
12308214,8.85
12318096,6.4
12311171,6.34
12309219,5.32
12320947,3.96
12310724,5.52
12318331,5.49
12304653,6.35
12306448,8.68
12308457,4.29
12324589,7.5
12309676,4.03
12306657,4.85
12317757,3.79
12313714,8.44
12301656,6.89
12313189,4.66
12302946,3.37
12304578,4.78
12306330,5.56
12308662,4.9
12310082,7.92
12310462,7.36
12311169,5.03
12311685,1.54
12312237,7.3
12312618,7.48
12314367,4.79
12314649,5.36
12315497,5.41
12315936,4.22
12316366,5.42
12317124,8.04
12318018,3.37
12318541,6.97
12318930,5.41
12319407,4.19
12319904,5.45
12321095,3.03
12323466,2.85
12325370,6.38
12325740,6.3
12325994,1.73
12326144,7.03
12306333,2.88
12304164,5.9
12300857,7.37
12303777,3.67
12309198,6.45
12312310,5.64
12326592,5.08
12304312,2.59
12312735,3.86
12311902,8.27
12323113,7.32
12311353,6.71
12319449,5.3
12321897,4.84
12324702,7.49
12314231,3.49
12308557,8.07
12319809,7.88
12309008,6.25
12309212,4.78
12317352,3.9
12312763,4.86
12313015,6.74
12314406,4.24
12320498,6.26
12321723,7.55
12325709,6.21
12319054,8.74
12316951,7.33
12314294,3.44
12316167,7.7
12326893,7.73
12324824,7.58
12315837,5.81
12325605,5.11
12327118,4.88
12326091,6.68
12300918,6.29
12314392,7.26
12300905,7.23
12317072,5.82
12307617,4.74
12324160,4
12321339,5.24
12310438,6.78
12306173,7.86
12307537,6.45
12313347,5.22
12326272,4.34
12314634,5.99
12301025,7.74
12312036,4.9
12313922,7.25
12317835,6.68
12305086,6.72
12301108,7.41
12300914,8.7
12315400,8.21
12325138,3.56
12317173,6.11
12323397,6.27
12306793,5.96
12305430,3.49
12319336,3.79
12309226,7.18
12320462,4.58
12305775,8.01
12305362,6.41
12305357,6.44
12304346,4.59
12320285,4.38
12313018,6.51
12322150,4.78
12307282,8.11
12307960,7.26
12311142,7.92
12319903,7.4
12321573,4.45
12310890,4.33
12314296,5.33
12307086,8.01
12319043,6.38
12321036,4.92
12314358,6.88
12314494,5.4
12312163,5.4
12312909,9.11
12313839,7.33
12306517,6.7
12321836,7.34
12317058,5.37
12313197,4.45
12317053,8.33
12306481,4.37
12316623,7.33
12311393,7.51
12319650,7.9
12319129,5.32
12307047,6.26
12310986,7.33
12305830,7.97
12307092,7.97
12307271,5.63
12304161,5.42
12313070,6.62
12319131,7.64
12321163,4.15
12303714,2.49
12310547,7.36
12323762,7.77
12306817,5.66
12307379,6.22
12326604,6.84
12321722,1.81
12311864,5.08
12313624,4.41
12325598,3.86
12323311,7.18
12317786,7.21
12321789,5.09
12315317,3.7
12313962,3.9
12313857,7.16
12310277,6.96
12324554,4.34
